   3.9473433476   -0.4426222940    1.6525386613
   5.2818010015    1.4426230412   -0.1661146866
   4.6152793158    2.1949704983   -0.1661146866
   3.9473433476   -0.4426222940   -1.9847680346
   2.2405471378   -0.3761236298    1.9397476355
   1.7155471378    0.5332030442   -1.9789057125
   2.2405471378   -0.3761236298   -2.2602523645
   2.1871921597   -1.7007961877    1.8424385279
   3.2371921597   -1.7007961877    1.5610918758
   2.7121921597   -2.6101228617    1.5610918758
   3.2371921597   -1.7007961877   -2.0762148201
   2.7121921597   -2.6101228617   -2.0762148201
   2.1871921597   -1.7007961877   -2.3575614721
   0.9738424876   -2.1937608735    1.8762164222
   0.4488424876   -3.1030875475    1.5948697702
   1.4988424876   -3.1030875475    1.5948697702
   0.7150211305   -3.9939029527    0.8262164222
   1.7293383918   -3.8480661473    0.8262164222
   0.2291722248   -4.1572949831   -0.2237835778
   1.2269695161   -4.2784495091   -0.2237835778
   2.1667784557   -3.9220269919   -0.2237835778
   0.7150211305   -3.9939029527   -1.2737835778
   1.7293383918   -3.8480661473   -1.2737835778
  -0.0761575124   -2.1937608735   -2.0424369257
   0.4488424876   -3.1030875475   -2.0424369257
   1.4988424876   -3.1030875475   -2.0424369257
   0.9738424876   -2.1937608735   -2.3237835778
   0.1902988385   -1.1070765858    2.0047458443
   1.2402988385   -1.1070765858    1.7233991923
  -0.3347011615   -0.1977499118    1.7233991923
  -0.3347011615   -2.0164032598    1.7233991923
  -0.3347011615   -0.1977499118   -1.9139075036
  -0.3347011615   -2.0164032598   -1.9139075036
   0.1902988385   -1.1070765858   -2.1952541557
   0.9237066503    0.0337122023    2.0477226295
  -0.1262933497    0.0337122023    1.7663759775
   1.4487066503   -0.8756144717    1.7663759775
   1.4487066503    0.9430388763   -1.8709307184
  -0.1262933497    0.0337122023   -1.8709307184
   0.9237066503    0.0337122023   -2.1522773705
   0.3419047349    1.3359065761    2.1812245155
   1.3919047349    1.3359065761    1.8998778634
  -0.1830952651    2.2452332500    1.8998778634
  -0.1830952651    0.4265799021    1.8998778634
   1.3919047349    1.3359065761   -1.7374288325
  -0.1830952651    2.2452332500   -1.7374288325
   0.3419047349    1.3359065761   -2.0187754845
   0.9458679862    2.3740707218    2.0846689305
   1.9258679862    2.3740707218    1.8220787220
   1.4358679862    3.2227756176    1.8220787220
   0.4558679862    3.2227756176    1.8220787220
   2.3191013539    3.3717831643    1.1046689305
   1.4703964582    3.9884033648    1.1046689305
   0.4213395143    3.9884033648    1.1046689305
   2.6432777777    3.3540707218    0.1246689305
   1.9258679862    4.0714805133    0.1246689305
   0.9458679862    4.3340707218    0.1246689305
   2.3191013539    3.3717831643   -0.8553310695
   1.4703964582    3.9884033648   -0.8553310695
   0.4213395143    3.9884033648   -0.8553310695
   1.9258679862    2.3740707218   -1.5727408609
   1.4358679862    3.2227756176   -1.5727408609
   0.4558679862    3.2227756176   -1.5727408609
   0.9458679862    2.3740707218   -1.8353310695
  -1.0495874354    1.2706720304    2.2579716149
  -0.5245874354    2.1799987044    1.9766249628
  -0.5245874354    0.3613453565    1.9766249628
  -0.5245874354    2.1799987044   -1.6606817331
  -2.0995874354    1.2706720304   -1.6606817331
  -0.5245874354    0.3613453565   -1.6606817331
  -1.0495874354    1.2706720304   -1.9420283851
  -1.8235176236    0.1150708793    2.2160021438
  -0.7735176236    0.1150708793    1.9346554918
  -2.3485176236   -0.7942557946    1.9346554918
  -0.7735176236    0.1150708793   -1.7026512041
  -2.3485176236    1.0243975533   -1.7026512041
  -1.8235176236    0.1150708793   -1.9839978562
  -3.0183064507    0.1732889724    2.1509759939
  -3.5083064507    1.0219938681    1.8883857853
  -3.9983064507    0.1732889724    1.8883857853
  -3.5083064507   -0.6754159233    1.8883857853
  -4.3915398183    1.1710014149    1.1709759939
  -4.7157162421    0.1732889724    1.1709759939
  -4.3915398183   -0.8244234701    1.1709759939
  -3.9983064507    1.8706987638    0.1909759939
  -4.7157162421    1.1532889724    0.1909759939
  -4.9783064507    0.1732889724    0.1909759939
  -4.7157162421   -0.8067110276    0.1909759939
  -3.9983064507   -1.5241208191    0.1909759939
  -4.3915398183    1.1710014149   -0.7890240061
  -4.7157162421    0.1732889724   -0.7890240061
  -4.3915398183   -0.8244234701   -0.7890240061
  -3.5083064507    1.0219938681   -1.5064337975
  -3.9983064507    0.1732889724   -1.5064337975
  -3.5083064507   -0.6754159233   -1.5064337975
  -3.0183064507    0.1732889724   -1.7690240061
  -1.1762313240   -1.0878280541    2.0866030591
  -0.6512313240   -1.9971547280    1.8052564070
  -0.6512313240   -0.1785013801   -1.8320502889
  -0.6512313240   -1.9971547280   -1.8320502889
  -1.1762313240   -1.0878280541   -2.1133969409
  -0.9291412142   -2.3044079878    1.7606251551
  -2.2379625713   -4.1045500670    0.9919718072
  -4.0181190308   -2.8069708828   -0.0580281928
  -3.5510137854   -3.6969655702   -0.0580281928
  -2.7238114770   -4.2679420975   -0.0580281928
  -0.9291412142   -2.3044079878   -1.8766815408
  -1.4541412142   -3.2137346618   -1.8766815408
  -0.7515189710    2.5192545726    2.1156126712
  -1.2765189710    3.4285812466    2.1156126712
  -2.0603403281    4.3193966517    1.3469593233
  -2.5461892338    4.4827886822    0.2969593233
  -3.3733915421    3.9118121549    0.2969593233
  -3.8404967876    2.0166916776    0.2969593233
  -2.0603403281    4.3193966517   -0.7530406767
  -0.7515189710    2.5192545726   -1.5216940247
  -1.2765189710    3.4285812466   -1.5216940247
   5.2801800910   -0.1670387290    1.0944658696
   4.5978487289   -1.1061872795    1.0944658696
   5.8904758145   -0.1670387290    0.2544658696
   5.5166674870    0.8599912103    0.2544658696
   4.5701515751   -1.7405398847    0.2544658696
   5.5166674870   -1.1940686682    0.2544658696
   5.8904758145   -0.1670387290   -0.7838312315
   5.5166674870    0.8599912103   -0.7838312315
   5.5166674870   -1.1940686682   -0.7838312315
   5.2801800910   -0.1670387290   -1.6238312315
   4.5978487289   -1.1061872795   -1.6238312315
   4.6050236397    2.1865475919   -0.4747890996
   3.6585077278    2.7330188084   -0.4747890996
   4.9788319673    1.1595176527   -1.5130862007
   4.6050236397    2.1865475919   -1.5130862007
   3.6585077278    2.7330188084   -1.5130862007
   2.5821695462    2.5432313466   -1.5130862007
   1.8796396922    1.7059888692   -1.5130862007
   4.3685362437    1.1595176527   -2.3530862007
   3.6862048817    2.0986662032   -2.3530862007
   2.5821695462    1.7399433774   -2.3530862007
   2.5821695462    0.5790919279   -2.3530862007
   3.6862048817    0.2203691021   -2.3530862007
   3.3810570199    1.1595176527   -2.6739376502
   3.4834168614    1.0281858795    2.4347376598
   4.4708960852    1.0281858795    2.1138862104
   3.7885647231    1.9673344301    2.1138862104
   2.6845293877    1.6086116043    2.1138862104
   2.6845293877    0.4477601548    2.1138862104
   3.7885647231    0.0890373290    2.1138862104
   5.0811918087    1.0281858795    1.2738862104
   4.7073834812    2.0552158188    1.2738862104
   3.7608675693    2.6016870353    1.2738862104
   2.6845293877    2.4118995735    1.2738862104
   3.7608675693    2.6016870353    0.2355891093
   4.0600019171   -2.2963736360    1.0044851447
   3.3776705550   -3.2355221866    1.0044851447
   4.6702976406   -2.2963736360    0.1644851447
   3.3499734012   -3.8698747918    0.1644851447
   4.2964893130   -3.3234035753    0.1644851447
   4.6702976406   -2.2963736360   -0.8738119564
   3.3499734012   -3.8698747918   -0.8738119564
   4.2964893130   -3.3234035753   -0.8738119564
   4.0600019171   -2.2963736360   -1.7138119564
   3.3776705550   -3.2355221866   -1.7138119564
  -0.3200289470   -3.1408056891    1.1983242464
  -1.0023603091   -4.0799542396    1.1983242464
  -2.1063956446   -4.5245193830    0.3583242464
  -1.0300574629   -4.7143068448    0.3583242464
  -0.0835415511   -4.1678356283    0.3583242464
  -2.1063956446   -4.5245193830   -0.6799728547
  -1.0300574629   -4.7143068448   -0.6799728547
  -0.0835415511   -4.1678356283   -0.6799728547
  -1.0023603091   -4.0799542396   -1.5199728547
  -2.5556620145   -2.4016982252    2.5310848405
  -1.5681827907   -2.4016982252    2.2102333911
  -2.2505141528   -1.4625496746    2.2102333911
  -3.3545494882   -1.8212725004    2.2102333911
  -3.3545494882   -2.9821239499    2.2102333911
  -2.2505141528   -3.3408467757    2.2102333911
  -4.0570793423   -1.8552270087    1.3702333911
  -4.0570793423   -2.9481694417    1.3702333911
  -3.3545494882   -3.7854119191    1.3702333911
  -2.2782113066   -3.9751993809    1.3702333911
  -4.0570793423   -1.8552270087    0.3319362900
  -4.0570793423   -2.9481694417    0.3319362900
  -4.1600583036   -1.7230194366   -0.3787629800
  -4.1600583036   -2.8159618696   -0.3787629800
  -3.4575284496   -0.8857769591   -1.4170600811
  -4.1600583036   -1.7230194366   -1.4170600811
  -4.1600583036   -2.8159618696   -1.4170600811
  -3.4575284496   -3.6532043470   -1.4170600811
  -1.6711617520   -2.2694906531   -2.2570600811
  -2.3534931141   -1.3303421025   -2.2570600811
  -3.4575284496   -1.6890649283   -2.2570600811
  -3.4575284496   -2.8499163778   -2.2570600811
  -2.3534931141   -3.2086392036   -2.2570600811
  -2.6586409759   -2.2694906531   -2.5779115306
  -2.3770638236    2.5021875877    2.8913206788
  -1.3895845998    2.5021875877    2.5704692294
  -2.0719159619    3.4413361383    2.5704692294
  -3.1759512973    3.0826133124    2.5704692294
  -3.1759512973    1.9217618630    2.5704692294
  -2.0719159619    1.5630390372    2.5704692294
  -2.0996131157    4.0756887435    1.7304692294
  -3.1759512973    3.8859012817    1.7304692294
  -3.8784811514    3.0486588042    1.7304692294
  -3.8784811514    1.9557163712    1.7304692294
  -3.8784811514    3.0486588042    0.6921721283
  -3.8784811514    1.9557163712    0.6921721283
  -3.2792723534    4.0179866245   -0.0166743893
  -3.9818022075    3.1807441471   -0.0166743893
  -3.9818022075    2.0878017141   -0.0166743893
  -2.2029341718    4.2077740863   -1.0549714904
  -3.2792723534    4.0179866245   -1.0549714904
  -3.9818022075    3.1807441471   -1.0549714904
  -3.9818022075    2.0878017141   -1.0549714904
  -1.4929056559    2.6342729306   -1.8949714904
  -2.1752370180    3.5734214811   -1.8949714904
  -3.2792723534    3.2146986553   -1.8949714904
  -3.2792723534    2.0538472059   -1.8949714904
  -2.1752370180    1.6951243800   -1.8949714904
  -2.4803848797    2.6342729306   -2.2158229398
  -0.1064726802    3.3289772476    1.6755085776
  -0.7888040423    4.2681257982    1.6755085776
   0.1300147157    4.3560071869    0.8355085776
  -0.8165011961    4.9024784034    0.8355085776
  -1.8928393777    4.7126909416    0.8355085776
   0.1300147157    4.3560071869   -0.2027885235
  -0.8165011961    4.9024784034   -0.2027885235
  -1.8928393777    4.7126909416   -0.2027885235
  -0.7888040423    4.2681257982   -1.0427885235
   3.9430038346   -0.4351060369    1.9962105963
   5.2987389056    0.4667043800    1.3302608378
   4.2018262327   -1.2401250555    1.3302608378
   5.5304546212    1.4819172629    0.3679355549
   4.8812016135    2.2960547837    0.3679355549
   5.5304546212    1.4819172629   -0.7001649281
   3.9430038346   -0.4351060369   -2.3284399696
   2.2405471378   -0.3761236298    2.2397476355
   1.7198866509    0.5256867871   -2.3225776475
   2.2405471378   -0.3761236298   -2.5602523645
